Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,timestamp,model_smart_dumb_spread_close,model_percent_bearish_close
-1.025,-0.236,0.445,0.499,3.0,6.0,10.0,-6.667,-12.035,0.281,-4.238,-6.659,-78.644,-88.296,41.25,2022-10-06,0.45,0.12
-2.8,-2.401,-3.169,-1.729,4.0,7.0,10.0,-9.502,-15.124,-2.074,-6.957,-9.539,-81.338,-86.904,34.022,2022-10-07,0.49,0.12
-0.749,-1.472,-0.901,-1.598,0.0,10.0,10.0,-10.042,-15.843,-2.275,-7.46,-10.161,-84.697,-86.463,34.734,2022-10-10,0.5,0.12
-0.652,-0.315,-0.548,-1.416,1.0,11.0,10.0,-10.469,-16.445,-2.357,-7.845,-10.668,-88.242,-86.818,36.686,2022-10-11,0.49,0.1
-0.329,-0.888,0.152,-0.14,2.0,12.0,10.0,-10.546,-16.66,-2.156,-7.879,-10.815,-90.956,-87.646,37.691,2022-10-12,0.49,0.12
2.597,2.136,-2.302,-1.962,3.0,13.0,10.0,-7.484,-13.555,0.343,-4.947,-7.852,-84.636,-87.044,48.472,2022-10-13,0.45,0.18
-2.366,0.721,2.523,4.83,4.0,14.0,10.0,-9.771,-16.139,-1.657,-7.197,-10.259,-85.648,-86.765,45.568,2022-10-14,0.45,0.12
2.648,-0.6,1.647,-1.403,0.0,17.0,10.0,-6.685,-12.993,0.772,-4.258,-7.267,-77.896,-84.991,51.705,2022-10-17,0.41,0.2
1.143,1.98,1.316,2.957,1.0,18.0,10.0,-5.254,-11.576,1.515,-2.959,-5.936,-67.582,-81.509,50.054,2022-10-18,0.4,0.18
-0.667,-0.909,-0.543,-1.152,2.0,19.0,10.0,-5.73,-12.176,0.682,-3.507,-6.515,-60.711,-77.349,53.353,2022-10-19,0.38,0.12
-0.795,0.199,-0.275,-0.38,3.0,20.0,10.0,-6.28,-12.921,-0.091,-4.167,-7.223,-56.979,-73.275,55.073,2022-10-20,0.4,0.17
2.372,0.586,-0.247,-0.866,4.0,21.0,10.0,-3.575,-10.178,1.783,-1.684,-4.644,-46.468,-67.914,54.739,2022-10-21,0.38,0.23
1.188,1.406,2.583,2.869,0.0,24.0,10.0,-2.104,-8.766,2.349,-0.471,-3.348,-34.147,-61.161,50.447,2022-10-24,0.3,0.15
1.627,1.367,1.545,0.995,1.0,25.0,10.0,-0.243,-6.919,3.13,1.093,-1.66,-19.177,-52.764,54.921,2022-10-25,0.21,0.22
-0.739,0.603,0.648,0.698,2.0,26.0,10.0,-0.741,-7.605,1.927,0.343,-2.369,-9.504,-44.112,55.662,2022-10-26,0.17,0.13
-0.608,-0.674,-0.53,0.228,3.0,27.0,10.0,-1.113,-8.145,1.061,-0.257,-2.936,-3.676,-36.025,62.352,2022-10-27,0.13,0.13
2.463,1.178,0.118,-0.689,4.0,28.0,10.0,1.514,-5.44,2.751,2.068,-0.453,8.412,-27.137,69.371,2022-10-28,0.1,0.22
-0.745,-0.299,1.442,1.932,0.0,31.0,10.0,0.958,-6.13,1.617,1.281,-1.184,15.467,-18.617,68.86,2022-10-31,0.09,0.13
-0.41,0.464,-0.502,0.514,1.0,1.0,11.0,0.696,-6.463,0.969,0.84,-1.569,19.551,-10.983,68.489,2022-11-01,0.08,0.15
-2.5,-0.444,-2.214,-1.253,2.0,2.0,11.0,-1.654,-9.084,-1.256,-1.636,-4.09,14.837,-5.819,55.92,2022-11-02,0.05,0.17
-1.059,-3.694,-1.61,-3.105,3.0,3.0,11.0,-2.515,-10.142,-1.872,-2.617,-5.101,7.8,-3.095,59.619,2022-11-03,0.1,0.17
1.362,1.22,0.289,0.904,4.0,4.0,11.0,-0.91,-8.567,-0.402,-1.19,-3.616,6.239,-1.228,56.942,2022-11-04,0.1,0.22
0.961,0.464,1.506,0.364,0.0,7.0,11.0,0.182,-7.456,0.443,-0.217,-2.577,7.836,0.584,56.566,2022-11-07,0.02,0.2
0.56,1.192,0.573,0.96,1.0,8.0,11.0,0.844,-6.782,0.798,0.327,-1.966,10.699,2.607,60.108,2022-11-08,-0.03,0.17
-2.078,-1.068,-1.111,-0.159,2.0,9.0,11.0,-1.133,-8.967,-1.046,-1.717,-4.048,6.474,3.381,55.848,2022-11-09,0.02,0.13
5.543,3.67,3.089,1.284,3.0,10.0,11.0,4.178,-3.194,3.409,3.483,1.389,19.667,6.638,62.286,2022-11-10,0.0,0.22
0.924,1.09,2.2,2.69,4.0,11.0,11.0,5.042,-2.207,3.435,4.195,2.246,32.696,11.85,61.917,2022-11-11,-0.02,0.25
-0.894,0.187,0.294,0.36,0.0,14.0,11.0,4.169,-3.068,2.051,3.201,1.338,39.685,17.417,56.176,2022-11-14,-0.06,0.17
0.871,0.496,-0.082,0.715,1.0,15.0,11.0,4.955,-2.113,2.318,3.879,2.147,47.459,23.425,60.064,2022-11-15,-0.04,0.23
-0.825,-1.136,0.03,-0.739,2.0,16.0,11.0,4.175,-2.888,1.204,2.958,1.306,50.381,28.816,59.35,2022-11-16,0.04,0.13
-0.309,-0.722,-1.209,-1.447,3.0,17.0,11.0,3.908,-3.125,0.718,2.553,0.98,51.121,33.277,53.122,2022-11-17,0.04,0.17
0.476,0.646,0.754,1.203,4.0,18.0,11.0,4.415,-2.572,0.951,2.897,1.421,52.616,37.145,56.498,2022-11-18,-0.01,0.2
-0.388,-0.45,-0.067,-0.256,0.0,21.0,11.0,4.123,-2.903,0.452,2.419,1.016,51.959,40.108,56.536,2022-11-21,-0.06,0.17
1.358,1.108,0.598,0.235,1.0,22.0,11.0,5.372,-1.464,1.428,3.58,2.296,55.131,43.112,68.064,2022-11-22,-0.12,0.25
0.591,0.696,1.056,0.895,2.0,23.0,11.0,5.889,-0.806,1.606,3.985,2.813,58.877,46.265,73.323,2022-11-23,-0.15,0.23
-0.028,0.006,0.553,0.558,4.0,25.0,11.0,5.8,-0.765,1.263,3.802,2.731,61.051,49.222,70.968,2022-11-25,-0.2,0.18
-1.544,-0.539,-1.616,-0.447,0.0,28.0,11.0,4.277,-2.277,-0.229,2.203,1.181,57.097,50.797,62.366,2022-11-28,-0.18,0.17
-0.159,-0.885,-0.458,-1.028,1.0,29.0,11.0,4.095,-2.382,-0.311,1.967,1.003,52.846,51.207,60.439,2022-11-29,-0.18,0.2
3.095,2.599,0.024,-0.177,2.0,30.0,11.0,6.864,0.731,2.16,4.717,3.896,58.683,52.702,74.992,2022-11-30,-0.16,0.25
-0.087,0.5,2.851,3.284,3.0,1.0,12.0,6.642,0.693,1.66,4.453,3.737,62.305,54.623,63.093,2022-12-01,-0.22,0.23
-0.119,-0.488,-0.598,-1.149,4.0,2.0,12.0,6.377,0.624,1.234,4.169,3.55,64.045,56.507,59.216,2022-12-02,-0.23,0.2
-1.789,-0.687,-1.047,0.293,0.0,5.0,12.0,4.518,-1.139,-0.452,2.327,1.757,58.866,56.979,54.477,2022-12-05,-0.19,0.17
-1.44,-1.257,-1.659,-1.367,1.0,6.0,12.0,2.978,-2.565,-1.536,0.865,0.316,49.544,55.492,44.825,2022-12-06,-0.12,0.15
-0.186,-1.098,0.109,-1.585,2.0,7.0,12.0,2.651,-2.71,-1.38,0.654,0.127,41.09,52.612,47.309,2022-12-07,-0.02,0.13
0.752,0.42,0.335,0.369,3.0,8.0,12.0,3.254,-1.91,-0.499,1.341,0.856,36.359,49.361,51.768,2022-12-08,-0.01,0.18
-0.735,0.071,-0.071,0.162,4.0,9.0,12.0,2.389,-2.619,-0.994,0.586,0.119,29.914,45.472,46.839,2022-12-09,-0.01,0.15
1.428,0.344,0.057,-0.376,0.0,12.0,12.0,3.56,-1.125,0.342,1.908,1.495,29.006,42.178,53.828,2022-12-12,-0.05,0.22
0.729,2.763,1.467,3.302,1.0,13.0,12.0,4.088,-0.349,0.851,2.515,2.164,30.284,39.8,51.588,2022-12-13,-0.06,0.18
-0.605,-1.151,-0.686,-1.323,2.0,14.0,12.0,3.402,-0.921,0.197,1.846,1.537,28.999,37.64,46.848,2022-12-14,-0.07,0.15
-2.492,-2.353,-2.174,-1.424,3.0,15.0,12.0,0.875,-3.438,-1.883,-0.637,-0.96,19.719,34.056,39.227,2022-12-15,-0.02,0.15
-1.114,-1.704,-1.329,-1.704,4.0,16.0,12.0,-0.297,-4.537,-2.424,-1.701,-2.055,8.763,28.997,40.484,2022-12-16,0.06,0.15
-0.901,-0.927,-0.728,-0.954,0.0,19.0,12.0,-1.302,-5.42,-2.684,-2.522,-2.924,-2.689,22.66,38.614,2022-12-19,0.09,0.15
0.104,-0.431,-0.116,-1.124,1.0,20.0,12.0,-1.307,-5.261,-2.062,-2.321,-2.762,-11.315,15.865,23.949,2022-12-20,0.07,0.17
1.487,1.344,1.156,0.762,2.0,21.0,12.0,0.028,-3.681,-0.454,-0.79,-1.231,-13.412,10.009,31.969,2022-12-21,0.02,0.23
-1.445,-0.94,-1.953,0.359,3.0,22.0,12.0,-1.566,-5.142,-1.541,-2.179,-2.662,-19.373,4.133,29.245,2022-12-22,0.05,0.15
0.587,-0.194,0.864,-1.042,4.0,23.0,12.0,-1.065,-4.475,-0.759,-1.521,-2.022,-22.033,-1.1,36.002,2022-12-23,0.03,0.17
-0.405,0.022,0.427,0.793,1.0,27.0,12.0,-1.604,-4.85,-0.935,-1.858,-2.389,-25.108,-5.902,38.979,2022-12-27,0.05,0.12
-1.202,0.043,-0.851,-0.359,2.0,28.0,12.0,-2.896,-6.075,-1.73,-2.976,-3.562,-30.903,-10.902,36.221,2022-12-28,0.07,0.12
1.746,0.256,0.653,-0.63,3.0,29.0,12.0,-1.198,-4.2,0.012,-1.161,-1.75,-29.822,-14.686,40.208,2022-12-29,0.07,0.2
-0.254,-0.475,-0.134,0.615,4.0,30.0,12.0,-1.531,-4.398,-0.194,-1.363,-1.969,-29.415,-17.632,41.588,2022-12-30,0.05,0.12
-0.4,1.006,-0.158,0.638,1.0,3.0,1.0,-2.021,-4.741,-0.477,-1.701,-2.332,-29.986,-20.103,34.094,2023-01-03,0.0,0.12
0.754,-0.137,0.565,-0.336,2.0,4.0,1.0,-1.31,-3.878,0.22,-0.903,-1.535,-27.792,-21.64,34.061,2023-01-04,0.01,0.22
-1.165,-0.863,-0.35,-0.016,3.0,5.0,1.0,-2.509,-5.016,-0.765,-2.01,-2.677,-29.336,-23.179,32.774,2023-01-05,0.02,0.12
2.284,1.731,0.188,-0.426,4.0,6.0,1.0,-0.239,-2.592,1.188,0.258,-0.377,-23.272,-23.198,49.937,2023-01-06,-0.02,0.22
-0.077,1.136,2.123,2.287,0.0,9.0,1.0,-0.347,-2.598,0.89,0.174,-0.445,-18.495,-22.257,54.051,2023-01-09,-0.06,0.13
0.698,-0.778,-0.337,-0.569,1.0,10.0,1.0,0.291,-1.811,1.261,0.832,0.246,-12.375,-20.281,60.519,2023-01-10,-0.13,0.25
1.285,1.282,1.322,1.126,2.0,11.0,1.0,1.522,-0.447,2.011,2.008,1.482,-3.421,-16.909,63.98,2023-01-11,-0.16,0.23
0.342,0.697,0.23,1.15,3.0,12.0,1.0,1.801,-0.031,1.876,2.25,1.781,4.714,-12.584,60.774,2023-01-12,-0.22,0.23
0.4,0.155,0.257,-0.434,4.0,13.0,1.0,2.12,0.447,1.813,2.535,2.129,12.305,-7.606,69.814,2023-01-13,-0.27,0.23
-0.203,0.286,0.935,0.984,1.0,17.0,1.0,1.805,0.321,1.291,2.245,1.892,17.463,-2.593,66.932,2023-01-17,-0.27,0.2
-1.556,-0.031,-1.455,0.074,2.0,18.0,1.0,0.147,-1.178,-0.216,0.673,0.334,16.351,1.196,60.417,2023-01-18,-0.25,0.2
-0.764,-2.272,-1.045,-2.259,3.0,19.0,1.0,-0.688,-1.874,-0.79,-0.088,-0.424,12.9,3.537,62.511,2023-01-19,-0.18,0.18
1.892,1.275,0.317,-0.072,4.0,20.0,1.0,1.098,0.094,0.865,1.701,1.412,15.933,6.016,63.126,2023-01-20,-0.24,0.28
1.188,1.67,1.893,1.768,0.0,23.0,1.0,2.164,1.33,1.623,2.743,2.518,21.893,9.191,67.774,2023-01-23,-0.3,0.33
-0.071,-0.381,0.457,0.593,1.0,24.0,1.0,1.961,1.318,1.243,2.569,2.4,26.084,12.57,69.486,2023-01-24,-0.33,0.23
-0.018,-0.109,-1.021,-0.476,2.0,25.0,1.0,1.913,1.36,0.98,2.451,2.336,29.013,15.859,67.492,2023-01-25,-0.33,0.28
1.101,1.045,1.626,1.34,3.0,26.0,1.0,2.948,2.487,1.646,3.375,3.332,34.504,19.588,77.076,2023-01-26,-0.32,0.28
0.249,0.804,0.882,0.437,4.0,27.0,1.0,3.134,2.771,1.513,3.474,3.501,39.22,23.514,72.548,2023-01-27,-0.37,0.27
-1.297,-0.742,-0.819,-0.11,0.0,30.0,1.0,1.848,1.541,0.175,2.119,2.189,38.258,26.463,64.317,2023-01-30,-0.45,0.27
1.464,0.328,0.122,-0.702,1.0,31.0,1.0,3.207,3.007,1.293,3.393,3.53,41.76,29.522,66.718,2023-01-31,-0.49,0.38
1.045,1.761,0.417,1.224,2.0,1.0,2.0,4.124,4.044,1.851,4.22,4.438,47.428,33.103,66.161,2023-02-01,-0.51,0.38
1.47,1.121,2.593,2.177,3.0,2.0,2.0,5.411,5.459,2.618,5.388,5.707,56.158,37.714,69.28,2023-02-02,-0.56,0.4
-1.035,-0.312,-0.447,-0.529,4.0,3.0,2.0,4.331,4.509,1.279,4.226,4.627,58.905,41.952,62.788,2023-02-03,-0.52,0.3
-0.614,-1.38,-0.727,-0.414,0.0,6.0,2.0,3.687,3.962,0.536,3.491,3.958,58.36,45.234,60.831,2023-02-06,-0.46,0.32
1.287,1.259,-0.122,-0.345,1.0,7.0,2.0,4.846,5.21,1.44,4.533,5.076,61.489,48.485,71.561,2023-02-07,-0.44,0.35
-1.108,-0.471,0.569,1.172,2.0,8.0,2.0,3.735,4.166,0.268,3.327,3.933,59.56,50.7,69.505,2023-02-08,-0.43,0.33
-0.883,-0.015,-1.021,-0.222,3.0,9.0,2.0,2.82,3.339,-0.496,2.369,3.016,54.469,51.454,60.39,2023-02-09,-0.43,0.35
0.22,-1.489,-0.218,-1.818,4.0,10.0,2.0,2.968,3.561,-0.221,2.482,3.164,50.574,51.278,57.272,2023-02-10,-0.41,0.37
1.145,1.088,0.785,0.681,0.0,13.0,2.0,4.038,4.658,0.731,3.445,4.176,50.682,51.159,61.358,2023-02-13,-0.43,0.43
-0.028,0.504,0.057,0.734,1.0,14.0,2.0,3.983,4.65,0.562,3.284,4.067,50.097,50.946,61.309,2023-02-14,-0.46,0.37
0.277,-0.28,0.219,-0.174,2.0,15.0,2.0,4.211,4.912,0.67,3.412,4.247,49.982,50.753,58.762,2023-02-15,-0.48,0.43
-1.379,-0.279,-0.353,-0.115,3.0,16.0,2.0,2.827,3.59,-0.575,1.981,2.85,44.76,49.555,51.823,2023-02-16,-0.44,0.33
-0.277,-1.33,-1.016,-0.9,4.0,17.0,2.0,2.49,3.334,-0.683,1.642,2.529,39.256,47.495,56.095,2023-02-17,-0.36,0.32
-2.004,-0.714,-1.303,-0.622,1.0,21.0,2.0,0.464,1.395,-2.194,-0.355,0.525,27.975,43.591,42.465,2023-02-21,-0.26,0.27
-0.157,-0.863,-0.458,-1.247,2.0,22.0,2.0,0.294,1.259,-1.884,-0.493,0.361,18.316,38.536,36.912,2023-02-22,-0.21,0.27
0.533,0.272,-0.194,0.419,3.0,23.0,2.0,0.783,1.797,-1.075,0.038,0.872,12.237,33.276,31.41,2023-02-23,-0.17,0.23
-1.054,-1.242,-0.658,-1.129,4.0,24.0,2.0,-0.263,0.754,-1.721,-0.986,-0.18,3.961,27.413,31.48,2023-02-24,-0.14,0.2
0.307,1.0,0.773,0.481,0.0,27.0,2.0,0.063,1.06,-1.128,-0.65,0.124,-1.594,21.612,35.23,2023-02-27,-0.15,0.23
-0.304,-0.511,-0.115,-0.38,1.0,28.0,2.0,-0.229,0.754,-1.149,-0.919,-0.176,-6.893,15.911,25.481,2023-02-28,-0.12,0.18
-0.473,-0.645,-0.754,-0.348,2.0,1.0,3.0,-0.733,0.28,-1.303,-1.344,-0.639,-12.463,10.236,27.377,2023-03-01,-0.13,0.17
0.758,0.481,-0.276,-0.622,3.0,2.0,3.0,-0.039,1.036,-0.433,-0.558,0.116,-14.294,5.33,36.149,2023-03-02,-0.13,0.22
1.615,1.44,1.706,1.507,4.0,3.0,3.0,1.438,2.604,0.931,0.999,1.67,-10.438,2.176,44.624,2023-03-03,-0.17,0.32
0.069,0.746,1.237,1.429,0.0,6.0,3.0,1.393,2.676,0.799,1.025,1.703,-7.076,0.326,38.081,2023-03-06,-0.19,0.2
-1.533,-0.699,-1.59,-0.17,1.0,7.0,3.0,-0.196,1.153,-0.596,-0.495,0.169,-9.311,-1.601,32.735,2023-03-07,-0.16,0.17
0.141,-1.224,-0.265,-1.5,2.0,8.0,3.0,-0.139,1.281,-0.363,-0.339,0.304,-10.506,-3.382,31.818,2023-03-08,-0.1,0.17
-1.846,0.435,-1.538,0.279,3.0,9.0,3.0,-2.06,-0.577,-1.801,-2.139,-1.54,-17.201,-6.146,30.637,2023-03-09,-0.02,0.17
-1.448,-2.085,-1.596,-2.148,4.0,10.0,3.0,-3.576,-2.04,-2.637,-3.497,-2.971,-26.776,-10.272,27.796,2023-03-10,0.04,0.18
-0.151,-0.737,-0.974,-1.985,0.0,13.0,3.0,-3.77,-2.183,-2.234,-3.51,-3.065,-34.437,-15.105,32.895,2023-03-13,0.14,0.22
1.648,0.826,1.701,1.536,1.0,14.0,3.0,-2.124,-0.52,-0.461,-1.76,-1.367,-34.98,-19.08,42.384,2023-03-14,0.15,0.23
-0.698,-1.093,-0.914,-0.444,2.0,15.0,3.0,-2.869,-1.205,-0.934,-2.379,-2.038,-37.188,-22.702,37.386,2023-03-15,0.27,0.15
1.756,1.803,0.674,0.056,3.0,16.0,3.0,-1.162,0.567,0.646,-0.588,-0.272,-33.043,-24.77,49.03,2023-03-16,0.28,0.25
-1.102,-0.14,0.962,2.056,4.0,17.0,3.0,-2.322,-0.514,-0.368,-1.642,-1.361,-32.899,-26.396,43.866,2023-03-17,0.37,0.17
0.892,-0.058,0.4,-1.041,0.0,20.0,3.0,-1.49,0.394,0.415,-0.714,-0.456,-29.626,-27.042,48.334,2023-03-20,0.34,0.2
1.298,1.326,1.386,1.491,1.0,21.0,3.0,-0.243,1.692,1.353,0.554,0.815,-22.631,-26.16,54.362,2023-03-21,0.29,0.25
-1.646,0.759,-0.882,0.658,2.0,22.0,3.0,-1.944,0.068,-0.239,-1.067,-0.829,-22.15,-25.358,46.455,2023-03-22,0.27,0.13
0.298,-0.788,-0.435,-1.07,3.0,23.0,3.0,-1.656,0.388,0.048,-0.736,-0.518,-20.583,-24.403,41.55,2023-03-23,0.28,0.18
0.564,-0.871,-0.252,-0.505,4.0,24.0,3.0,-1.086,0.97,0.487,-0.164,0.045,-17.345,-22.991,43.471,2023-03-24,0.35,0.18
0.165,0.783,1.569,1.11,0.0,27.0,3.0,-0.917,1.15,0.52,0.0,0.205,-14.088,-21.21,49.178,2023-03-27,0.28,0.2
-0.157,-0.615,-0.478,-0.221,1.0,28.0,3.0,-1.062,1.0,0.291,-0.151,0.046,-11.875,-19.343,48.073,2023-03-28,0.22,0.18
1.424,1.291,1.215,0.639,2.0,29.0,3.0,0.338,2.374,1.352,1.205,1.421,-5.496,-16.574,60.509,2023-03-29,0.15,0.25
0.572,0.676,0.814,1.18,3.0,30.0,3.0,0.844,2.892,1.53,1.698,1.942,1.401,-12.979,69.42,2023-03-30,0.1,0.18
1.444,1.304,0.597,0.233,4.0,31.0,3.0,2.153,4.228,2.345,2.975,3.271,11.454,-8.092,73.483,2023-03-31,0.02,0.27
0.37,0.411,1.05,1.135,0.0,3.0,4.0,2.44,4.541,2.164,3.202,3.556,20.412,-2.391,70.875,2023-04-03,-0.07,0.23
-0.58,0.133,-0.291,0.63,1.0,4.0,4.0,1.832,3.931,1.275,2.534,2.934,25.29,3.145,71.376,2023-04-04,-0.05,0.17
-0.249,-0.809,-0.35,-0.812,2.0,5.0,4.0,1.55,3.64,0.823,2.201,2.638,28.009,8.118,65.129,2023-04-05,0.02,0.15
0.358,0.186,-0.067,-0.316,3.0,6.0,4.0,1.858,3.943,0.941,2.45,2.927,30.988,12.692,73.491,2023-04-06,-0.03,0.23
0.1,0.053,0.067,0.089,0.0,10.0,4.0,1.932,3.996,0.832,2.447,2.963,33.295,16.812,71.282,2023-04-10,-0.07,0.2
-0.004,0.359,0.738,0.614,1.0,11.0,4.0,1.91,3.954,0.662,2.347,2.901,34.709,20.392,66.626,2023-04-11,-0.13,0.23
-0.413,0.245,-0.382,0.278,2.0,12.0,4.0,1.466,3.533,0.2,1.865,2.448,34.066,23.127,78.691,2023-04-12,-0.13,0.23
1.326,0.384,0.305,-0.526,3.0,13.0,4.0,2.722,4.766,1.205,3.026,3.651,37.504,26.002,81.59,2023-04-13,-0.17,0.33
-0.207,0.312,0.337,0.977,4.0,14.0,4.0,2.512,4.53,0.8,2.714,3.383,39.085,28.619,77.876,2023-04-14,-0.19,0.25
0.331,-0.276,0.243,-0.071,0.0,17.0,4.0,2.847,4.805,0.901,2.916,3.628,40.97,31.089,78.392,2023-04-17,-0.27,0.28
0.086,0.428,0.417,0.655,1.0,18.0,4.0,2.921,4.842,0.789,2.881,3.637,42.263,33.324,80.263,2023-04-18,-0.3,0.28
-0.008,-0.166,-0.142,-0.599,2.0,19.0,4.0,2.892,4.794,0.624,2.761,3.557,42.766,35.212,75.634,2023-04-19,-0.37,0.35
-0.595,-0.336,-0.482,-0.214,3.0,20.0,4.0,2.327,4.188,0.023,2.093,2.92,40.701,36.31,65.864,2023-04-20,-0.36,0.28
0.09,-0.254,-0.017,0.04,4.0,21.0,4.0,2.407,4.239,0.091,2.096,2.949,38.916,36.831,56.236,2023-04-21,-0.34,0.35
0.085,0.106,0.095,-0.002,0.0,24.0,4.0,2.463,4.292,0.141,2.093,2.971,37.355,36.936,53.434,2023-04-24,-0.34,0.32
-1.581,-0.386,-1.127,-0.136,1.0,25.0,4.0,0.906,2.734,-1.171,0.5,1.384,30.488,35.646,43.531,2023-04-25,-0.29,0.25
-0.384,-0.891,-0.541,-0.937,2.0,26.0,4.0,0.564,2.334,-1.249,0.112,0.984,23.514,33.22,42.503,2023-04-26,-0.22,0.2
1.957,1.188,0.641,-0.306,3.0,27.0,4.0,2.472,4.17,0.555,1.949,2.827,24.112,31.398,55.157,2023-04-27,-0.21,0.32
0.825,0.769,1.273,1.333,4.0,28.0,4.0,3.26,4.91,1.096,2.644,3.551,27.028,30.524,59.313,2023-04-28,-0.26,0.33
-0.039,0.404,0.895,0.9,0.0,1.0,5.0,3.186,4.828,0.846,2.504,3.444,28.877,30.195,59.051,2023-05-01,-0.31,0.28
-1.159,-0.545,-1.787,-0.065,1.0,2.0,5.0,2.031,3.681,-0.253,1.308,2.266,26.144,29.384,53.871,2023-05-02,-0.23,0.18
-0.7,-0.379,-0.021,-1.005,2.0,3.0,5.0,1.295,2.971,-0.768,0.588,1.546,21.405,27.789,41.631,2023-05-03,-0.13,0.15
-0.722,-1.584,-0.992,-0.963,3.0,4.0,5.0,0.543,2.25,-1.2,-0.129,0.814,15.092,25.249,39.156,2023-05-04,-0.04,0.17
1.847,1.578,0.9,0.053,4.0,5.0,5.0,2.287,4.002,0.508,1.621,2.562,15.96,23.391,48.179,2023-05-05,-0.07,0.28
0.045,-0.114,0.957,1.279,0.0,8.0,5.0,2.25,4.028,0.443,1.6,2.554,16.607,22.034,47.967,2023-05-08,-0.1,0.22
-0.458,-0.288,-0.174,-0.308,1.0,9.0,5.0,1.734,3.568,-0.012,1.102,2.064,15.413,20.71,45.896,2023-05-09,-0.13,0.18
0.448,0.579,-0.431,0.473,2.0,10.0,5.0,2.091,3.978,0.347,1.483,2.452,15.775,19.723,50.925,2023-05-10,-0.14,0.22
-0.17,-0.517,0.253,-0.278,3.0,11.0,5.0,1.838,3.789,0.142,1.264,2.241,15.319,18.842,49.661,2023-05-11,-0.08,0.18
-0.158,0.265,-0.247,0.152,4.0,12.0,5.0,1.613,3.624,-0.013,1.064,2.044,14.266,17.927,48.495,2023-05-12,-0.12,0.22
0.296,-0.06,0.272,-0.287,0.0,15.0,5.0,1.86,3.901,0.226,1.303,2.287,14.251,17.192,58.564,2023-05-15,-0.15,0.28
-0.638,-0.138,-0.01,0.032,1.0,16.0,5.0,1.2,3.287,-0.332,0.643,1.627,11.973,16.148,56.943,2023-05-16,-0.14,0.22
1.189,0.704,0.091,-0.124,2.0,17.0,5.0,2.278,4.418,0.678,1.74,2.728,13.95,15.708,53.274,2023-05-17,-0.16,0.32
0.945,0.901,0.969,0.845,3.0,18.0,5.0,3.094,5.3,1.286,2.555,3.566,18.473,16.261,53.937,2023-05-18,-0.18,0.32
-0.145,0.255,0.643,1.118,4.0,19.0,5.0,2.823,5.158,0.914,2.319,3.358,21.322,17.274,53.282,2023-05-19,-0.2,0.23
0.016,-0.088,-0.012,-0.318,0.0,22.0,5.0,2.68,5.168,0.744,2.243,3.307,23.364,18.492,61.425,2023-05-22,-0.17,0.23
-1.122,-0.559,-0.889,-0.334,1.0,23.0,5.0,1.436,4.092,-0.306,1.089,2.165,20.943,18.982,58.113,2023-05-23,-0.11,0.2
-0.732,-1.26,-0.931,-1.05,2.0,24.0,5.0,0.614,3.388,-0.837,0.345,1.416,16.388,18.463,57.974,2023-05-24,-0.05,0.18
0.876,0.793,0.627,0.55,3.0,25.0,5.0,1.352,4.223,0.031,1.163,2.226,15.507,17.872,52.507,2023-05-25,0.02,0.22
1.305,1.131,0.64,0.006,4.0,26.0,5.0,2.506,5.457,1.055,2.341,3.417,18.962,18.09,59.563,2023-05-26,-0.07,0.32
0.002,0.433,0.867,1.702,1.0,30.0,5.0,2.37,5.459,0.845,2.25,3.351,21.458,18.764,62.96,2023-05-30,-0.14,0.23
-0.611,-0.843,-0.621,-0.851,2.0,31.0,5.0,1.661,4.89,0.189,1.585,2.702,21.12,19.235,56.198,2023-05-31,-0.15,0.25
0.985,0.882,0.132,-0.184,3.0,1.0,6.0,2.517,5.827,0.93,2.446,3.579,23.9,20.168,62.068,2023-06-01,-0.16,0.38
1.453,1.376,1.663,1.386,4.0,2.0,6.0,3.753,7.179,1.88,3.692,4.862,30.7,22.274,68.434,2023-06-02,-0.23,0.5
-0.2,0.201,0.609,0.99,0.0,5.0,6.0,3.407,6.993,1.346,3.362,4.579,34.993,24.818,66.15,2023-06-05,-0.29,0.42
0.235,-0.255,-0.087,-0.272,1.0,6.0,6.0,3.488,7.211,1.262,3.448,4.708,38.76,27.606,71.244,2023-06-06,-0.35,0.43
-0.381,0.253,0.02,0.331,2.0,7.0,6.0,2.983,6.851,0.707,2.958,4.257,39.967,30.078,64.428,2023-06-07,-0.36,0.4
0.619,-0.027,-0.068,-0.392,3.0,8.0,6.0,3.429,7.406,1.055,3.415,4.75,42.564,32.576,63.17,2023-06-08,-0.41,0.43
0.115,0.573,0.719,0.848,4.0,9.0,6.0,3.414,7.492,0.934,3.388,4.763,44.507,34.962,64.727,2023-06-09,-0.5,0.48
0.932,0.405,0.295,0.08,0.0,12.0,6.0,4.173,8.324,1.479,4.112,5.531,48.719,37.713,68.184,2023-06-12,-0.51,0.5
0.693,0.812,1.044,1.028,1.0,13.0,6.0,4.714,8.936,1.726,4.585,6.059,53.863,40.943,78.994,2023-06-13,-0.56,0.52
0.082,0.376,-0.263,0.314,2.0,14.0,6.0,4.678,8.974,1.445,4.48,6.014,57.565,44.268,85.888,2023-06-14,-0.57,0.45
